Index	Date	Time	Readings (°F)	Type
5509	2/10/2014	5:00:00 AM	31.6	
5510	2/10/2014	5:35:00 AM	31.6	
5511	2/10/2014	6:10:00 AM	31.6	
5512	2/10/2014	6:45:00 AM	31.6	
5513	2/10/2014	7:20:00 AM	31.6	
5514	2/10/2014	7:55:00 AM	31.6	
5515	2/10/2014	8:30:00 AM	31.6	
5516	2/10/2014	9:05:00 AM	31.6	
5517	2/10/2014	9:40:00 AM	31.6	
5518	2/10/2014	10:15:00 AM	31.6	
5519	2/10/2014	10:50:00 AM	31.6	
5520	2/10/2014	11:25:00 AM	31.6	
5521	2/10/2014	12:00:00 PM	31.6	
5522	2/10/2014	12:35:00 PM	31.6	
5523	2/10/2014	1:10:00 PM	31.6	
5524	2/10/2014	1:45:00 PM	31.6	
5525	2/10/2014	2:20:00 PM	31.6	
5526	2/10/2014	2:55:00 PM	31.6	
5527	2/10/2014	3:30:00 PM	31.6	
5528	2/10/2014	4:05:00 PM	31.6	
5529	2/10/2014	4:40:00 PM	31.6	
5530	2/10/2014	5:15:00 PM	31.6	
5531	2/10/2014	5:50:00 PM	31.6	
5532	2/10/2014	6:25:00 PM	31.6	
5533	2/10/2014	7:00:00 PM	31.6	
5534	2/10/2014	7:35:00 PM	31.6	
5535	2/10/2014	8:10:00 PM	31.6	
5536	2/10/2014	8:45:00 PM	31.6	
5537	2/10/2014	9:20:00 PM	31.6	
5538	2/10/2014	9:55:00 PM	31.6	
5539	2/10/2014	10:30:00 PM	31.6	
5540	2/10/2014	11:05:00 PM	31.6	
5541	2/10/2014	11:40:00 PM	31.6	
5542	2/11/2014	12:15:00 AM	31.6	
5543	2/11/2014	12:50:00 AM	31.6	
5544	2/11/2014	1:25:00 AM	31.6	
5545	2/11/2014	2:00:00 AM	31.6	
5546	2/11/2014	2:35:00 AM	31.6	
5547	2/11/2014	3:10:00 AM	31.6	
5548	2/11/2014	3:45:00 AM	31.6	
5549	2/11/2014	4:20:00 AM	31.6	
5550	2/11/2014	4:55:00 AM	31.6	
5551	2/11/2014	5:30:00 AM	31.6	
5552	2/11/2014	6:05:00 AM	31.6	
5553	2/11/2014	6:40:00 AM	31.6	
5554	2/11/2014	7:15:00 AM	31.6	
5555	2/11/2014	7:50:00 AM	31.6	
5556	2/11/2014	8:25:00 AM	31.6	
5557	2/11/2014	9:00:00 AM	31.6	
5558	2/11/2014	9:35:00 AM	31.6	
5559	2/11/2014	10:10:00 AM	31.6	
5560	2/11/2014	10:45:00 AM	31.6	
5561	2/11/2014	11:20:00 AM	31.6	
5562	2/11/2014	11:55:00 AM	31.6	
5563	2/11/2014	12:30:00 PM	31.6	
5564	2/11/2014	1:05:00 PM	31.6	
5565	2/11/2014	1:40:00 PM	31.6	
5566	2/11/2014	2:15:00 PM	31.7	
5567	2/11/2014	2:50:00 PM	31.6	
5568	2/11/2014	3:25:00 PM	31.7	
5569	2/11/2014	4:00:00 PM	31.6	
5570	2/11/2014	4:35:00 PM	31.6	
5571	2/11/2014	5:10:00 PM	31.6	
5572	2/11/2014	5:45:00 PM	31.7	
5573	2/11/2014	6:20:00 PM	31.6	
5574	2/11/2014	6:55:00 PM	31.6	
5575	2/11/2014	7:30:00 PM	31.7	
5576	2/11/2014	8:05:00 PM	31.6	
5577	2/11/2014	8:40:00 PM	31.7	
5578	2/11/2014	9:15:00 PM	31.7	
5579	2/11/2014	9:50:00 PM	31.7	
5580	2/11/2014	10:25:00 PM	31.7	
5581	2/11/2014	11:00:00 PM	31.7	
5582	2/11/2014	11:35:00 PM	31.7	
5583	2/12/2014	12:10:00 AM	31.7	
5584	2/12/2014	12:45:00 AM	31.7	
5585	2/12/2014	1:20:00 AM	31.7	
5586	2/12/2014	1:55:00 AM	31.7	
5587	2/12/2014	2:30:00 AM	31.7	
5588	2/12/2014	3:05:00 AM	31.7	
5589	2/12/2014	3:40:00 AM	31.7	
5590	2/12/2014	4:15:00 AM	31.7	
5591	2/12/2014	4:50:00 AM	31.7	
5592	2/12/2014	5:25:00 AM	31.7	
5593	2/12/2014	6:00:00 AM	31.7	
5594	2/12/2014	6:35:00 AM	31.7	
5595	2/12/2014	7:10:00 AM	31.7	
5596	2/12/2014	7:45:00 AM	31.7	
5597	2/12/2014	8:20:00 AM	31.7	
5598	2/12/2014	8:55:00 AM	31.7	
5599	2/12/2014	9:30:00 AM	31.7	
5600	2/12/2014	10:05:00 AM	31.7	
5601	2/12/2014	10:40:00 AM	31.7	
5602	2/12/2014	11:15:00 AM	31.7	
5603	2/12/2014	11:50:00 AM	31.7	
5604	2/12/2014	12:25:00 PM	31.7	
5605	2/12/2014	1:00:00 PM	31.7	
5606	2/12/2014	1:35:00 PM	31.7	
5607	2/12/2014	2:10:00 PM	31.7	
5608	2/12/2014	2:45:00 PM	31.7	
5609	2/12/2014	3:20:00 PM	31.7	
5610	2/12/2014	3:55:00 PM	31.7	
5611	2/12/2014	4:30:00 PM	31.7	
5612	2/12/2014	5:05:00 PM	31.7	
5613	2/12/2014	5:40:00 PM	31.7	
5614	2/12/2014	6:15:00 PM	31.7	
5615	2/12/2014	6:50:00 PM	31.7	
5616	2/12/2014	7:25:00 PM	31.7	
5617	2/12/2014	8:00:00 PM	31.7	
5618	2/12/2014	8:35:00 PM	31.7	
5619	2/12/2014	9:10:00 PM	31.7	
5620	2/12/2014	9:45:00 PM	31.7	
5621	2/12/2014	10:20:00 PM	31.7	
5622	2/12/2014	10:55:00 PM	31.7	
5623	2/12/2014	11:30:00 PM	31.7	
5624	2/13/2014	12:05:00 AM	31.7	
5625	2/13/2014	12:40:00 AM	31.7	
5626	2/13/2014	1:15:00 AM	31.7	
5627	2/13/2014	1:50:00 AM	31.7	
5628	2/13/2014	2:25:00 AM	31.7	
5629	2/13/2014	3:00:00 AM	31.7	
5630	2/13/2014	3:35:00 AM	31.7	
5631	2/13/2014	4:10:00 AM	31.7	
5632	2/13/2014	4:45:00 AM	31.7	
5633	2/13/2014	5:20:00 AM	31.7	
5634	2/13/2014	5:55:00 AM	31.7	
5635	2/13/2014	6:30:00 AM	31.7	
5636	2/13/2014	7:05:00 AM	31.7	
5637	2/13/2014	7:40:00 AM	31.7	
5638	2/13/2014	8:15:00 AM	31.7	
5639	2/13/2014	8:50:00 AM	31.7	
5640	2/13/2014	9:25:00 AM	31.7	
5641	2/13/2014	10:00:00 AM	31.7	
5642	2/13/2014	10:35:00 AM	31.7	
5643	2/13/2014	11:10:00 AM	31.7	
5644	2/13/2014	11:45:00 AM	31.7	
5645	2/13/2014	12:20:00 PM	31.7	
5646	2/13/2014	12:55:00 PM	31.7	
5647	2/13/2014	1:30:00 PM	31.7	
5648	2/13/2014	2:05:00 PM	31.7	
5649	2/13/2014	2:40:00 PM	31.7	
5650	2/13/2014	3:15:00 PM	31.7	
5651	2/13/2014	3:50:00 PM	31.7	
5652	2/13/2014	4:25:00 PM	31.7	
5653	2/13/2014	5:00:00 PM	31.7	
5654	2/13/2014	5:35:00 PM	31.7	
5655	2/13/2014	6:10:00 PM	31.7	
5656	2/13/2014	6:45:00 PM	31.7	
5657	2/13/2014	7:20:00 PM	31.7	
5658	2/13/2014	7:55:00 PM	31.7	
5659	2/13/2014	8:30:00 PM	31.7	
5660	2/13/2014	9:05:00 PM	31.7	
5661	2/13/2014	9:40:00 PM	31.7	
5662	2/13/2014	10:15:00 PM	31.7	
5663	2/13/2014	10:50:00 PM	31.7	
5664	2/13/2014	11:25:00 PM	31.7	
5665	2/14/2014	12:00:00 AM	31.7	
5666	2/14/2014	12:35:00 AM	31.7	
5667	2/14/2014	1:10:00 AM	31.7	
5668	2/14/2014	1:45:00 AM	31.7	
5669	2/14/2014	2:20:00 AM	31.7	
5670	2/14/2014	2:55:00 AM	31.7	
5671	2/14/2014	3:30:00 AM	31.7	
5672	2/14/2014	4:05:00 AM	31.7	
5673	2/14/2014	4:40:00 AM	31.7	
5674	2/14/2014	5:15:00 AM	31.7	
5675	2/14/2014	5:50:00 AM	31.7	
5676	2/14/2014	6:25:00 AM	31.8	
5677	2/14/2014	7:00:00 AM	31.7	
5678	2/14/2014	7:35:00 AM	31.8	
5679	2/14/2014	8:10:00 AM	31.7	
5680	2/14/2014	8:45:00 AM	31.8	
5681	2/14/2014	9:20:00 AM	31.8	
5682	2/14/2014	9:55:00 AM	31.7	
5683	2/14/2014	10:30:00 AM	31.8	
5684	2/14/2014	11:05:00 AM	31.8	
5685	2/14/2014	11:40:00 AM	31.8	
5686	2/14/2014	12:15:00 PM	31.8	
5687	2/14/2014	12:50:00 PM	31.7	
5688	2/14/2014	1:25:00 PM	31.8	
5689	2/14/2014	2:00:00 PM	31.7	
5690	2/14/2014	2:35:00 PM	31.8	
5691	2/14/2014	3:10:00 PM	31.8	
5692	2/14/2014	3:45:00 PM	31.8	
5693	2/14/2014	4:20:00 PM	31.8	
5694	2/14/2014	4:55:00 PM	31.7	
5695	2/14/2014	5:30:00 PM	31.8	
5696	2/14/2014	6:05:00 PM	31.8	
5697	2/14/2014	6:40:00 PM	31.7	
5698	2/14/2014	7:15:00 PM	31.8	
5699	2/14/2014	7:50:00 PM	31.8	
5700	2/14/2014	8:25:00 PM	31.8	
5701	2/14/2014	9:00:00 PM	31.7	
5702	2/14/2014	9:35:00 PM	31.7	
5703	2/14/2014	10:10:00 PM	31.8	
5704	2/14/2014	10:45:00 PM	31.8	
5705	2/14/2014	11:20:00 PM	31.8	
5706	2/14/2014	11:55:00 PM	31.8	
5707	2/15/2014	12:30:00 AM	31.8	
5708	2/15/2014	1:05:00 AM	31.8	
5709	2/15/2014	1:40:00 AM	31.8	
5710	2/15/2014	2:15:00 AM	31.8	
5711	2/15/2014	2:50:00 AM	31.8	
5712	2/15/2014	3:25:00 AM	31.8	
5713	2/15/2014	4:00:00 AM	31.8	
5714	2/15/2014	4:35:00 AM	31.8	
5715	2/15/2014	5:10:00 AM	31.8	
5716	2/15/2014	5:45:00 AM	31.8	
5717	2/15/2014	6:20:00 AM	31.8	
5718	2/15/2014	6:55:00 AM	31.8	
5719	2/15/2014	7:30:00 AM	31.8	
5720	2/15/2014	8:05:00 AM	31.8	
5721	2/15/2014	8:40:00 AM	31.8	
5722	2/15/2014	9:15:00 AM	31.8	
5723	2/15/2014	9:50:00 AM	31.8	
5724	2/15/2014	10:25:00 AM	31.8	
5725	2/15/2014	11:00:00 AM	31.8	
5726	2/15/2014	11:35:00 AM	31.8	
5727	2/15/2014	12:10:00 PM	31.8	
5728	2/15/2014	12:45:00 PM	31.8	
5729	2/15/2014	1:20:00 PM	31.8	
5730	2/15/2014	1:55:00 PM	31.8	
5731	2/15/2014	2:30:00 PM	31.8	
5732	2/15/2014	3:05:00 PM	31.8	
5733	2/15/2014	3:40:00 PM	31.8	
5734	2/15/2014	4:15:00 PM	31.8	
5735	2/15/2014	4:50:00 PM	31.8	
5736	2/15/2014	5:25:00 PM	31.8	
5737	2/15/2014	6:00:00 PM	31.8	
5738	2/15/2014	6:35:00 PM	31.8	
5739	2/15/2014	7:10:00 PM	31.8	
5740	2/15/2014	7:45:00 PM	31.8	
5741	2/15/2014	8:20:00 PM	31.8	
5742	2/15/2014	8:55:00 PM	31.8	
5743	2/15/2014	9:30:00 PM	31.8	
5744	2/15/2014	10:05:00 PM	31.8	
5745	2/15/2014	10:40:00 PM	31.8	
5746	2/15/2014	11:15:00 PM	31.8	
5747	2/15/2014	11:50:00 PM	31.8	
5748	2/16/2014	12:25:00 AM	31.8	
5749	2/16/2014	1:00:00 AM	31.8	
5750	2/16/2014	1:35:00 AM	31.8	
5751	2/16/2014	2:10:00 AM	31.8	
5752	2/16/2014	2:45:00 AM	31.8	
5753	2/16/2014	3:20:00 AM	31.8	
5754	2/16/2014	3:55:00 AM	31.8	
5755	2/16/2014	4:30:00 AM	31.8	
5756	2/16/2014	5:05:00 AM	31.8	
5757	2/16/2014	5:40:00 AM	31.8	
5758	2/16/2014	6:15:00 AM	31.8	
5759	2/16/2014	6:50:00 AM	31.8	
5760	2/16/2014	7:25:00 AM	31.8	
5761	2/16/2014	8:00:00 AM	31.8	
5762	2/16/2014	8:35:00 AM	31.8	
5763	2/16/2014	9:10:00 AM	31.8	
5764	2/16/2014	9:45:00 AM	31.8	
5765	2/16/2014	10:20:00 AM	31.8	
5766	2/16/2014	10:55:00 AM	31.8	
5767	2/16/2014	11:30:00 AM	31.8	
5768	2/16/2014	12:05:00 PM	31.8	
5769	2/16/2014	12:40:00 PM	31.8	
5770	2/16/2014	1:15:00 PM	31.8	
5771	2/16/2014	1:50:00 PM	31.8	
5772	2/16/2014	2:25:00 PM	31.8	
5773	2/16/2014	3:00:00 PM	31.8	
5774	2/16/2014	3:35:00 PM	31.8	
5775	2/16/2014	4:10:00 PM	31.8	
5776	2/16/2014	4:45:00 PM	31.8	
5777	2/16/2014	5:20:00 PM	31.8	
5778	2/16/2014	5:55:00 PM	31.8	
5779	2/16/2014	6:30:00 PM	31.8	
5780	2/16/2014	7:05:00 PM	31.8	
5781	2/16/2014	7:40:00 PM	31.8	
5782	2/16/2014	8:15:00 PM	31.8	
5783	2/16/2014	8:50:00 PM	31.8	
5784	2/16/2014	9:25:00 PM	31.8	
5785	2/16/2014	10:00:00 PM	31.8	
5786	2/16/2014	10:35:00 PM	31.8	
5787	2/16/2014	11:10:00 PM	31.8	
5788	2/16/2014	11:45:00 PM	31.8	
5789	2/17/2014	12:20:00 AM	31.8	
5790	2/17/2014	12:55:00 AM	31.8	
5791	2/17/2014	1:30:00 AM	31.8	
5792	2/17/2014	2:05:00 AM	31.8	
5793	2/17/2014	2:40:00 AM	31.8	
5794	2/17/2014	3:15:00 AM	31.8	
5795	2/17/2014	3:50:00 AM	31.8	
5796	2/17/2014	4:25:00 AM	31.8	
5797	2/17/2014	5:00:00 AM	31.8	
5798	2/17/2014	5:35:00 AM	31.8	
5799	2/17/2014	6:10:00 AM	31.8	
5800	2/17/2014	6:45:00 AM	31.8	
5801	2/17/2014	7:20:00 AM	31.8	
5802	2/17/2014	7:55:00 AM	31.8	
5803	2/17/2014	8:30:00 AM	31.8	
5804	2/17/2014	9:05:00 AM	31.8	
5805	2/17/2014	9:40:00 AM	31.8	
5806	2/17/2014	10:15:00 AM	31.8	
5807	2/17/2014	10:50:00 AM	31.8	
5808	2/17/2014	11:25:00 AM	31.8	
5809	2/17/2014	12:00:00 PM	31.8	
5810	2/17/2014	12:35:00 PM	31.8	
5811	2/17/2014	1:10:00 PM	31.8	
5812	2/17/2014	1:45:00 PM	31.8	
5813	2/17/2014	2:20:00 PM	31.8	
5814	2/17/2014	2:55:00 PM	31.8	
5815	2/17/2014	3:30:00 PM	31.8	
5816	2/17/2014	4:05:00 PM	31.8	
5817	2/17/2014	4:40:00 PM	31.8	
5818	2/17/2014	5:15:00 PM	31.8	
5819	2/17/2014	5:50:00 PM	31.8	
5820	2/17/2014	6:25:00 PM	31.8	
5821	2/17/2014	7:00:00 PM	31.8	
5822	2/17/2014	7:35:00 PM	31.8	
5823	2/17/2014	8:10:00 PM	31.8	
5824	2/17/2014	8:45:00 PM	31.8	
5825	2/17/2014	9:20:00 PM	31.8	
5826	2/17/2014	9:55:00 PM	31.8	
5827	2/17/2014	10:30:00 PM	31.8	
5828	2/17/2014	11:05:00 PM	31.8	
5829	2/17/2014	11:40:00 PM	31.8	
5830	2/18/2014	12:15:00 AM	31.8	
5831	2/18/2014	12:50:00 AM	31.8	
5832	2/18/2014	1:25:00 AM	31.8	
5833	2/18/2014	2:00:00 AM	31.8	
5834	2/18/2014	2:35:00 AM	31.8	
5835	2/18/2014	3:10:00 AM	31.8	
5836	2/18/2014	3:45:00 AM	31.8	
5837	2/18/2014	4:20:00 AM	31.8	
5838	2/18/2014	4:55:00 AM	31.8	
5839	2/18/2014	5:30:00 AM	31.8	
5840	2/18/2014	6:05:00 AM	31.8	
5841	2/18/2014	6:40:00 AM	31.8	
5842	2/18/2014	7:15:00 AM	31.8	
5843	2/18/2014	7:50:00 AM	31.8	
5844	2/18/2014	8:25:00 AM	31.8	
5845	2/18/2014	9:00:00 AM	31.8	
5846	2/18/2014	9:35:00 AM	31.8	
5847	2/18/2014	10:10:00 AM	31.8	
5848	2/18/2014	10:45:00 AM	31.8	
5849	2/18/2014	11:20:00 AM	31.8	
5850	2/18/2014	11:55:00 AM	31.8	
5851	2/18/2014	12:30:00 PM	31.8	
5852	2/18/2014	1:05:00 PM	31.8	
5853	2/18/2014	1:40:00 PM	31.8	
5854	2/18/2014	2:15:00 PM	31.8	
5855	2/18/2014	2:50:00 PM	31.8	
5856	2/18/2014	3:25:00 PM	31.8	
5857	2/18/2014	4:00:00 PM	31.8	
5858	2/18/2014	4:35:00 PM	31.8	
5859	2/18/2014	5:10:00 PM	31.8	
5860	2/18/2014	5:45:00 PM	31.8	
5861	2/18/2014	6:20:00 PM	31.8	
5862	2/18/2014	6:55:00 PM	31.8	
5863	2/18/2014	7:30:00 PM	31.8	
5864	2/18/2014	8:05:00 PM	31.8	
5865	2/18/2014	8:40:00 PM	31.8	
5866	2/18/2014	9:15:00 PM	31.8	
5867	2/18/2014	9:50:00 PM	31.8	
5868	2/18/2014	10:25:00 PM	31.8	
5869	2/18/2014	11:00:00 PM	31.8	
5870	2/18/2014	11:35:00 PM	31.8	
5871	2/19/2014	12:10:00 AM	31.8	
5872	2/19/2014	12:45:00 AM	31.8	
5873	2/19/2014	1:20:00 AM	31.8	
5874	2/19/2014	1:55:00 AM	31.8	
5875	2/19/2014	2:30:00 AM	31.8	
5876	2/19/2014	3:05:00 AM	31.8	
5877	2/19/2014	3:40:00 AM	31.8	
5878	2/19/2014	4:15:00 AM	31.8	
5879	2/19/2014	4:50:00 AM	31.8	
5880	2/19/2014	5:25:00 AM	31.8	
5881	2/19/2014	6:00:00 AM	31.8	
5882	2/19/2014	6:35:00 AM	31.8	
5883	2/19/2014	7:10:00 AM	31.8	
5884	2/19/2014	7:45:00 AM	31.8	
5885	2/19/2014	8:20:00 AM	31.8	
5886	2/19/2014	8:55:00 AM	31.8	
5887	2/19/2014	9:30:00 AM	31.8	
5888	2/19/2014	10:05:00 AM	31.8	
5889	2/19/2014	10:40:00 AM	31.8	
5890	2/19/2014	11:15:00 AM	31.8	
5891	2/19/2014	11:50:00 AM	31.8	
5892	2/19/2014	12:25:00 PM	31.8	
5893	2/19/2014	1:00:00 PM	31.8	
5894	2/19/2014	1:35:00 PM	31.8	
5895	2/19/2014	2:10:00 PM	31.8	
5896	2/19/2014	2:45:00 PM	31.8	
5897	2/19/2014	3:20:00 PM	31.8	
5898	2/19/2014	3:55:00 PM	31.8	
5899	2/19/2014	4:30:00 PM	31.8	
5900	2/19/2014	5:05:00 PM	31.8	
5901	2/19/2014	5:40:00 PM	31.8	
5902	2/19/2014	6:15:00 PM	31.8	
5903	2/19/2014	6:50:00 PM	31.8	
5904	2/19/2014	7:25:00 PM	31.8	
5905	2/19/2014	8:00:00 PM	31.8	
5906	2/19/2014	8:35:00 PM	31.8	
5907	2/19/2014	9:10:00 PM	31.8	
5908	2/19/2014	9:45:00 PM	31.8	
5909	2/19/2014	10:20:00 PM	31.8	
5910	2/19/2014	10:55:00 PM	31.8	
5911	2/19/2014	11:30:00 PM	31.8	
5912	2/20/2014	12:05:00 AM	31.8	
5913	2/20/2014	12:40:00 AM	31.8	
5914	2/20/2014	1:15:00 AM	31.8	
5915	2/20/2014	1:50:00 AM	31.8	
5916	2/20/2014	2:25:00 AM	31.8	
5917	2/20/2014	3:00:00 AM	31.8	
5918	2/20/2014	3:35:00 AM	31.8	
5919	2/20/2014	4:10:00 AM	31.8	
5920	2/20/2014	4:45:00 AM	31.8	
5921	2/20/2014	5:20:00 AM	31.8	
5922	2/20/2014	5:55:00 AM	31.8	
5923	2/20/2014	6:30:00 AM	31.8	
5924	2/20/2014	7:05:00 AM	31.9	
5925	2/20/2014	7:40:00 AM	31.9	
5926	2/20/2014	8:15:00 AM	31.9	
5927	2/20/2014	8:50:00 AM	31.9	
5928	2/20/2014	9:25:00 AM	31.9	
5929	2/20/2014	10:00:00 AM	31.9	
5930	2/20/2014	10:35:00 AM	31.9	
5931	2/20/2014	11:10:00 AM	31.9	
5932	2/20/2014	11:45:00 AM	31.9	
5933	2/20/2014	12:20:00 PM	31.9	
5934	2/20/2014	12:55:00 PM	31.8	
5935	2/20/2014	1:30:00 PM	31.9	
5936	2/20/2014	2:05:00 PM	31.9	
5937	2/20/2014	2:40:00 PM	31.9	
5938	2/20/2014	3:15:00 PM	31.9	
5939	2/20/2014	3:50:00 PM	31.9	
5940	2/20/2014	4:25:00 PM	31.9	
5941	2/20/2014	5:00:00 PM	31.9	
5942	2/20/2014	5:35:00 PM	31.9	
5943	2/20/2014	6:10:00 PM	31.9	
5944	2/20/2014	6:45:00 PM	31.9	
5945	2/20/2014	7:20:00 PM	31.9	
5946	2/20/2014	7:55:00 PM	31.9	
5947	2/20/2014	8:30:00 PM	31.9	
5948	2/20/2014	9:05:00 PM	31.9	
5949	2/20/2014	9:40:00 PM	31.9	
5950	2/20/2014	10:15:00 PM	31.9	
5951	2/20/2014	10:50:00 PM	31.9	
5952	2/20/2014	11:25:00 PM	31.9	
5953	2/21/2014	12:00:00 AM	31.9	
5954	2/21/2014	12:35:00 AM	31.9	
5955	2/21/2014	1:10:00 AM	31.9	
5956	2/21/2014	1:45:00 AM	31.9	
5957	2/21/2014	2:20:00 AM	31.9	
5958	2/21/2014	2:55:00 AM	31.9	
5959	2/21/2014	3:30:00 AM	31.9	
5960	2/21/2014	4:05:00 AM	31.9	
5961	2/21/2014	4:40:00 AM	31.9	
5962	2/21/2014	5:15:00 AM	31.9	
5963	2/21/2014	5:50:00 AM	31.9	
5964	2/21/2014	6:25:00 AM	31.9	
5965	2/21/2014	7:00:00 AM	31.9	
5966	2/21/2014	7:35:00 AM	31.9	
5967	2/21/2014	8:10:00 AM	31.9	
5968	2/21/2014	8:45:00 AM	31.9	
5969	2/21/2014	9:20:00 AM	31.9	
5970	2/21/2014	9:55:00 AM	31.9	
5971	2/21/2014	10:30:00 AM	31.9	
5972	2/21/2014	11:05:00 AM	31.9	
5973	2/21/2014	11:40:00 AM	31.9	
5974	2/21/2014	12:15:00 PM	31.9	
5975	2/21/2014	12:50:00 PM	31.9	
5976	2/21/2014	1:25:00 PM	31.9	
5977	2/21/2014	2:00:00 PM	31.9	
5978	2/21/2014	2:35:00 PM	31.9	
5979	2/21/2014	3:10:00 PM	31.9	
5980	2/21/2014	3:45:00 PM	31.9	
5981	2/21/2014	4:20:00 PM	31.9	
5982	2/21/2014	4:55:00 PM	31.9	
5983	2/21/2014	5:30:00 PM	31.9	
5984	2/21/2014	6:05:00 PM	31.9	
5985	2/21/2014	6:40:00 PM	31.9	
5986	2/21/2014	7:15:00 PM	31.9	
5987	2/21/2014	7:50:00 PM	31.9	
5988	2/21/2014	8:25:00 PM	31.9	
5989	2/21/2014	9:00:00 PM	31.9	
5990	2/21/2014	9:35:00 PM	31.9	
5991	2/21/2014	10:10:00 PM	31.9	
5992	2/21/2014	10:45:00 PM	31.9	
5993	2/21/2014	11:20:00 PM	31.9	
5994	2/21/2014	11:55:00 PM	31.9	
5995	2/22/2014	12:30:00 AM	31.9	
5996	2/22/2014	1:05:00 AM	31.9	
5997	2/22/2014	1:40:00 AM	31.9	
5998	2/22/2014	2:15:00 AM	31.9	
5999	2/22/2014	2:50:00 AM	31.9	
6000	2/22/2014	3:25:00 AM	31.9	
6001	2/22/2014	4:00:00 AM	31.9	
6002	2/22/2014	4:35:00 AM	31.9	
6003	2/22/2014	5:10:00 AM	31.9	
6004	2/22/2014	5:45:00 AM	31.9	
6005	2/22/2014	6:20:00 AM	31.9	
6006	2/22/2014	6:55:00 AM	31.9	
6007	2/22/2014	7:30:00 AM	31.9	
6008	2/22/2014	8:05:00 AM	31.9	
6009	2/22/2014	8:40:00 AM	31.9	
6010	2/22/2014	9:15:00 AM	31.9	
6011	2/22/2014	9:50:00 AM	31.9	
6012	2/22/2014	10:25:00 AM	31.9	
6013	2/22/2014	11:00:00 AM	31.9	
6014	2/22/2014	11:35:00 AM	31.9	
6015	2/22/2014	12:10:00 PM	31.9	
6016	2/22/2014	12:45:00 PM	31.9	
6017	2/22/2014	1:20:00 PM	31.9	
6018	2/22/2014	1:55:00 PM	31.9	
6019	2/22/2014	2:30:00 PM	31.9	
6020	2/22/2014	3:05:00 PM	31.9	
6021	2/22/2014	3:40:00 PM	31.9	
6022	2/22/2014	4:15:00 PM	31.9	
6023	2/22/2014	4:50:00 PM	31.9	
6024	2/22/2014	5:25:00 PM	31.9	
6025	2/22/2014	6:00:00 PM	31.9	
6026	2/22/2014	6:35:00 PM	31.9	
6027	2/22/2014	7:10:00 PM	31.9	
6028	2/22/2014	7:45:00 PM	31.9	
6029	2/22/2014	8:20:00 PM	31.9	
6030	2/22/2014	8:55:00 PM	31.9	
6031	2/22/2014	9:30:00 PM	31.9	
6032	2/22/2014	10:05:00 PM	31.9	
6033	2/22/2014	10:40:00 PM	31.9	
6034	2/22/2014	11:15:00 PM	31.9	
6035	2/22/2014	11:50:00 PM	31.9	
6036	2/23/2014	12:25:00 AM	31.9	
6037	2/23/2014	1:00:00 AM	31.9	
6038	2/23/2014	1:35:00 AM	31.9	
6039	2/23/2014	2:10:00 AM	31.9	
6040	2/23/2014	2:45:00 AM	31.9	
6041	2/23/2014	3:20:00 AM	31.9	
6042	2/23/2014	3:55:00 AM	31.9	
6043	2/23/2014	4:30:00 AM	31.9	
6044	2/23/2014	5:05:00 AM	31.9	
6045	2/23/2014	5:40:00 AM	31.9	
6046	2/23/2014	6:15:00 AM	31.9	
6047	2/23/2014	6:50:00 AM	31.9	
6048	2/23/2014	7:25:00 AM	31.9	
6049	2/23/2014	8:00:00 AM	31.9	
6050	2/23/2014	8:35:00 AM	31.9	
6051	2/23/2014	9:10:00 AM	31.9	
6052	2/23/2014	9:45:00 AM	31.9	
6053	2/23/2014	10:20:00 AM	31.9	
6054	2/23/2014	10:55:00 AM	31.9	
6055	2/23/2014	11:30:00 AM	31.9	
6056	2/23/2014	12:05:00 PM	31.9	
6057	2/23/2014	12:40:00 PM	31.9	
6058	2/23/2014	1:15:00 PM	31.9	
6059	2/23/2014	1:50:00 PM	31.9	
6060	2/23/2014	2:25:00 PM	31.9	
6061	2/23/2014	3:00:00 PM	31.9	
6062	2/23/2014	3:35:00 PM	31.9	
6063	2/23/2014	4:10:00 PM	31.9	
6064	2/23/2014	4:45:00 PM	31.9	
6065	2/23/2014	5:20:00 PM	31.9	
6066	2/23/2014	5:55:00 PM	31.9	
6067	2/23/2014	6:30:00 PM	31.9	
6068	2/23/2014	7:05:00 PM	31.9	
6069	2/23/2014	7:40:00 PM	31.9	
6070	2/23/2014	8:15:00 PM	31.9	
6071	2/23/2014	8:50:00 PM	31.9	
6072	2/23/2014	9:25:00 PM	31.9	
6073	2/23/2014	10:00:00 PM	31.9	
6074	2/23/2014	10:35:00 PM	31.9	
6075	2/23/2014	11:10:00 PM	31.9	
6076	2/23/2014	11:45:00 PM	31.9	
6077	2/24/2014	12:20:00 AM	31.9	
6078	2/24/2014	12:55:00 AM	31.9	
6079	2/24/2014	1:30:00 AM	31.9	
6080	2/24/2014	2:05:00 AM	31.9	
6081	2/24/2014	2:40:00 AM	31.9	
6082	2/24/2014	3:15:00 AM	31.9	
6083	2/24/2014	3:50:00 AM	31.9	
6084	2/24/2014	4:25:00 AM	31.9	
6085	2/24/2014	5:00:00 AM	31.9	
6086	2/24/2014	5:35:00 AM	31.9	
6087	2/24/2014	6:10:00 AM	31.9	
6088	2/24/2014	6:45:00 AM	31.9	
6089	2/24/2014	7:20:00 AM	31.9	
6090	2/24/2014	7:55:00 AM	31.9	
